org_area_num,org_area_name,org_dirgen_num,org_dirgen_name,org_serv_num,org_serv_name,prog_num,prog_name,econ_num,descripcion,amount
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12100,COMPLEMENTO DE DESTINO,846538.32
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12101,COMPLEMENTO ESPECÍFICO,1828438.97
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12103,OTROS COMPLEMENTOS,735662.48
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,605359.8
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,13006,ANTIGÜEDAD,119740.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,13009,OTRAS RETRIBUCIONES BÁSICAS,321477.69
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,13015,PRODUCTIVIDAD,90008.4
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,13031,COMPLEMENTO DE DESTINO,332695.56
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,13032,COMPLEMENTO ESPECÍFICO,878109.27
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,346282.11
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,15000,PRODUCTIVIDAD,169388.76
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12000,SUELDOS DEL GRUPO A-1,13308.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12001,SUELDOS DEL GRUPO A-2,138093.12
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12003,SUELDOS DEL GRUPO C-1,8640.24
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12004,SUELDOS DEL GRUPO C-2,35955
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12006,TRIENIOS,58491.24
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12009,OTRAS RETRIBUCIONES BÁSICAS,86879.34
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12100,COMPLEMENTO DE DESTINO,102843.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12101,COMPLEMENTO ESPECÍFICO,221924.86
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,12103,OTROS COMPLEMENTOS,118498.29
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,32000,Administración General De Educación,15000,PRODUCTIVIDAD,20739.48
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,10100,RETRIBUCIONES BÁSICAS,70324.1
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12000,SUELDOS DEL GRUPO A-1,186320.4
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12001,SUELDOS DEL GRUPO A-2,310709.52
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12003,SUELDOS DEL GRUPO C-1,250566.96
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12004,SUELDOS DEL GRUPO C-2,172584
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12006,TRIENIOS,168786.78
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12009,OTRAS RETRIBUCIONES BÁSICAS,406940.95
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12100,COMPLEMENTO DE DESTINO,499510.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12101,COMPLEMENTO ESPECÍFICO,1114743.05
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,12103,OTROS COMPLEMENTOS,362779.64
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,465505.92
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,13006,ANTIGÜEDAD,80953.44
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,13009,OTRAS RETRIBUCIONES BÁSICAS,247074.33
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,13015,PRODUCTIVIDAD,177670.92
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,13031,COMPLEMENTO DE DESTINO,254598.96
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,13032,COMPLEMENTO ESPECÍFICO,702069.05
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,255969.03
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33000,Administración General De Cultura,15000,PRODUCTIVIDAD,128125.32
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,12000,SUELDOS DEL GRUPO A-1,13308.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,12004,SUELDOS DEL GRUPO C-2,14382
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,12006,TRIENIOS,6621.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,12009,OTRAS RETRIBUCIONES BÁSICAS,13172.34
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,12100,COMPLEMENTO DE DESTINO,16100.4
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,12101,COMPLEMENTO ESPECÍFICO,36462.13
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,12103,OTROS COMPLEMENTOS,12766.38
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33600,Administración General Reales Alcázares,15000,PRODUCTIVIDAD,3419.64
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12000,SUELDOS DEL GRUPO A-1,93160.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12001,SUELDOS DEL GRUPO A-2,23015.52
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12003,SUELDOS DEL GRUPO C-1,8640.24
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12004,SUELDOS DEL GRUPO C-2,57528
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12006,TRIENIOS,36129.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12009,OTRAS RETRIBUCIONES BÁSICAS,81942.41
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12100,COMPLEMENTO DE DESTINO,101279.52
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12101,COMPLEMENTO ESPECÍFICO,222305.7
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,12103,OTROS COMPLEMENTOS,86600.99
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,39053.04
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,13006,ANTIGÜEDAD,6363.96
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,13009,OTRAS RETRIBUCIONES BÁSICAS,17551.72
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,13015,PRODUCTIVIDAD,5196.36
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,13031,COMPLEMENTO DE DESTINO,19915.68
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,13032,COMPLEMENTO ESPECÍFICO,43963.9
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,22437.5
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33701,Ocio Y Tiempo Libre,15000,PRODUCTIVIDAD,20758.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12000,SUELDOS DEL GRUPO A-1,652121.4
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12001,SUELDOS DEL GRUPO A-2,34523.28
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12003,SUELDOS DEL GRUPO C-1,43201.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12004,SUELDOS DEL GRUPO C-2,35955
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12006,TRIENIOS,182494.8
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12009,OTRAS RETRIBUCIONES BÁSICAS,350925.77
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12100,COMPLEMENTO DE DESTINO,381615.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12101,COMPLEMENTO ESPECÍFICO,1107761.33
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,12103,OTROS COMPLEMENTOS,338374.62
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,28994.52
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,13006,ANTIGÜEDAD,4938.48
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,13009,OTRAS RETRIBUCIONES BÁSICAS,15031.36
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,13015,PRODUCTIVIDAD,4149.12
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,13031,COMPLEMENTO DE DESTINO,16256.16
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,13032,COMPLEMENTO ESPECÍFICO,41636.05
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,15067.36
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,33800,Administración General Fiestas Mayores Y Festejos,15000,PRODUCTIVIDAD,70074
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12000,SUELDOS DEL GRUPO A-1,146394.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12001,SUELDOS DEL GRUPO A-2,23015.52
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12003,SUELDOS DEL GRUPO C-1,43201.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12004,SUELDOS DEL GRUPO C-2,79101
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12006,TRIENIOS,50134.44
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12009,OTRAS RETRIBUCIONES BÁSICAS,143482.71
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12100,COMPLEMENTO DE DESTINO,176210.88
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12101,COMPLEMENTO ESPECÍFICO,416989.24
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,12103,OTROS COMPLEMENTOS,124613.27
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,34000,Administrac. General Fomento Del Deporte,15000,PRODUCTIVIDAD,34590.84
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12000,SUELDOS DEL GRUPO A-1,439183.8
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12001,SUELDOS DEL GRUPO A-2,34523.28
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12003,SUELDOS DEL GRUPO C-1,302408.4
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12004,SUELDOS DEL GRUPO C-2,79101
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12006,TRIENIOS,191785.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12009,OTRAS RETRIBUCIONES BÁSICAS,394347.98
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12100,COMPLEMENTO DE DESTINO,452165.16
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12101,COMPLEMENTO ESPECÍFICO,1133604.39
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,12103,OTROS COMPLEMENTOS,415971.46
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,22412.88
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,13006,ANTIGÜEDAD,5233.68
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,13009,OTRAS RETRIBUCIONES BÁSICAS,11374.54
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,13015,PRODUCTIVIDAD,3090.48
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,13031,COMPLEMENTO DE DESTINO,12057.36
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,13032,COMPLEMENTO ESPECÍFICO,30346.08
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,10524.42
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43000,Admon. General Comercio Turismo Y Pymes,15000,PRODUCTIVIDAD,90708.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,12000,SUELDOS DEL GRUPO A-1,13308.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,12004,SUELDOS DEL GRUPO C-2,43146
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,12006,TRIENIOS,16104.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,12009,OTRAS RETRIBUCIONES BÁSICAS,30600.55
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,12100,COMPLEMENTO DE DESTINO,35050.32
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,12101,COMPLEMENTO ESPECÍFICO,86675.1
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,12103,OTROS COMPLEMENTOS,31402.2
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,43200,Administ.Gral.Ordenación Y Promoción Turística,15000,PRODUCTIVIDAD,7483.32
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12000,SUELDOS DEL GRUPO A-1,39925.8
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12003,SUELDOS DEL GRUPO C-1,25920.72
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12004,SUELDOS DEL GRUPO C-2,28764
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12006,TRIENIOS,16708.92
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12009,OTRAS RETRIBUCIONES BÁSICAS,47703.95
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12100,COMPLEMENTO DE DESTINO,60068.4
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12101,COMPLEMENTO ESPECÍFICO,133556.35
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,12103,OTROS COMPLEMENTOS,40388.88
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,241150.56
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,13006,ANTIGÜEDAD,40020.96
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,13009,OTRAS RETRIBUCIONES BÁSICAS,127214.06
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,13015,PRODUCTIVIDAD,35182.08
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,13031,COMPLEMENTO DE DESTINO,130093.32
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,13032,COMPLEMENTO ESPECÍFICO,359684.79
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,126487.74
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,44000,Administración Gral Del Transporte.,15000,PRODUCTIVIDAD,11748.96
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,10000,RETRIBUCIONES BÁSICAS,1627455.06
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,11000,RETRIBUCIONES BÁSICAS,3807857.06
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,12000,SUELDOS DEL GRUPO A-1,13308.6
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,12003,SUELDOS DEL GRUPO C-1,8640.24
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,12006,TRIENIOS,66202
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,12009,OTRAS RETRIBUCIONES BÁSICAS,12310.11
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,12100,COMPLEMENTO DE DESTINO,16545.24
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,12101,COMPLEMENTO ESPECÍFICO,37621.41
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,12103,OTROS COMPLEMENTOS,21163.9
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,91200,Organos De Gobierno,15000,PRODUCTIVIDAD,2723.88
2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,92000,Administración General,10100,RETRIBUCIONES BÁSICAS,210972.3
