unique_key,time,from_id,from_name,area_num,area_name,entity_num,entity_name,prog_num,prog_name,concept_num,concept_name,amount
165,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,16400,CEMENTERIO.- ADMINISTRAC. GENERAL,12101,COMPLEMENTO ESPECÍFICO,177520.25
259,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23000,ADMINSTRACIÓN GRAL. DE SERVICIOS SOCIALES.,13031,COMPLEMENTO DE DESTINO,176375.52
391,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,34000,ADMINISTRAC. GENERAL FOMENTO DEL DEPORTE,12100,COMPLEMENTO DE DESTINO,176210.88
288,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,12103,OTROS COMPLEMENTOS,174225.3
664,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20405,Servicio de Edificios Municipales,32102,COLEGIOS Y OTROS CENTROS EDUCATIVOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,173000
329,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33000,ADMINISTRACIÓN GENERAL DE CULTURA,12004,SUELDOS DEL GRUPO C-2,172584
543,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93101,INTERVENCIÓN-FISCALIZAC.CONTABILIDAD,12004,SUELDOS DEL GRUPO C-2,172584
518,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92400,PARTICIPACIÓN CIUDADANA ADMINISTRACIÓN GENERAL.,13015,PRODUCTIVIDAD,172472.16
522,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92400,PARTICIPACIÓN CIUDADANA ADMINISTRACIÓN GENERAL.,15000,PRODUCTIVIDAD,169726.68
314,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,31300,ACCIONES PÚBLICAS RELATIVAS A LA SALUD,15000,PRODUCTIVIDAD,169388.76
330,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33000,ADMINISTRACIÓN GENERAL DE CULTURA,12006,TRIENIOS,168786.78
1074,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60103,Subvenciones Asuntos Sociales,23108,INTERV. EN SITUACIONES DE URGENCIA Y EMERGENCIA,4800160,PROGRAMA SOCIAL DE URGENCIAS Y AYUDAS PARA EMER,165000
22,2012,SVQTOWN,Ayuntamiento de Sevilla,0,Deuda Pública,100,Deuda Pública,1101,DEUDA PUBLICA,91305,AMORTIZACIÓN PTMO. BBVA (INV. 2010),164918.42
300,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,31300,ACCIONES PÚBLICAS RELATIVAS A LA SALUD,12003,SUELDOS DEL GRUPO C-1,164164.56
198,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17100,PARQUES Y JARDINES. ADMINISTRACIÓN GRAL.,12009,OTRAS RETRIBUCIONES BÁSICAS,162607.31
506,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92400,PARTICIPACIÓN CIUDADANA ADMINISTRACIÓN GENERAL.,12001,SUELDOS DEL GRUPO A-2,161108.64
768,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30103,Servicio de Desarrollo Local,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,16206,OTRAS AYUDAS SOCIALES,160000
280,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,12000,SUELDOS DEL GRUPO A-1,159703.2
493,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92300,ADMINISTRAC. GRAL.INFORMACIÓN BÁSICA Y ESTADÍSTICA,12100,COMPLEMENTO DE DESTINO,159021.96
257,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23000,ADMINSTRACIÓN GRAL. DE SERVICIOS SOCIALES.,13009,OTRAS RETRIBUCIONES BÁSICAS,158391.31
34,2012,SVQTOWN,Ayuntamiento de Sevilla,0,Deuda Pública,300,Partido Socialista Obrero Español,91203,GRUPOS POLITICOS,48919,OTRAS TRANSFERENCIAS,157887.96
261,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23000,ADMINSTRACIÓN GRAL. DE SERVICIOS SOCIALES.,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,156159.35
507,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92400,PARTICIPACIÓN CIUDADANA ADMINISTRACIÓN GENERAL.,12003,SUELDOS DEL GRUPO C-1,155524.32
1277,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70216,Distrito Triana,33801,FIESTAS POPULARES Y FESTEJOS,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,153952.59
55,2012,SVQTOWN,Ayuntamiento de Sevilla,1,Urbanismo y Medio Ambiente,10103,Servicio de Protección Ambiental,17101,CONSERVACIÓN Y MANTEN. DE PARQUES Y JARDINES,46700,TRANSFERENCIA CONSORCIO DE LA CORCHUELA,153292
914,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30108,Empleo. Proyectos de Insercción Solicitados,24145,PROYECTO EDEM. EDUCACION Y EMPLEO,14300,OTRO PERSONAL. EDEM,152645.01
23,2012,SVQTOWN,Ayuntamiento de Sevilla,0,Deuda Pública,100,Deuda Pública,1101,DEUDA PUBLICA,91306,AMORTIZACIÓN PTMO. DEXIA SABADELL (INV. 2010),152232.39
592,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20201,Servicio de Recursos Humanos,92093,OTROS CONCEPTOS RETRIBUTIVOS,12101,COMPLEMENTO ESPECÍFICO DEDICACIÓN AÑO 2002,150000
870,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24121,ESCUELA TALLER EN BARRIO SUR,14328,RETRIBUCIONES PERSONAL,150000
876,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24128,ESCUELA TALLER TORREBLANCA CENTRO DE FORMACIÓN,14328,RETRIBUCIONES PERSONAL,150000
925,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30110,Empleo. Proyectos de Orientación Solicitados,24179,PROYECTO ORIENTA,14300,OTRO PERSONAL.  P. ORIENTA,150000
986,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40203,Servicio de Prevención. Extinción de Incendios y Salvamento,13502,SERV.EXTINCIÓN DE INCENDIOS.SUMINISTROS Y OTROS,6260160,EQUIPOS INFORMATICOS,150000
909,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30107,Empleo. Proyectos de Insercción,24139,PROYECTOS REDES  SEVILLA,22706,EST. Y TRAB. TECNICOS,149769.81
1000,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50101,Servicio de Educación,32304,ACTIVIDADES EDUCATIVAS COMUNIDAD ESCOLAR,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,148697
748,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30101,Servicio de Promoción y Formación Empresarial,43305,PROYECTO ALPES,14300,OTRO PERSONAL .,147539.78
385,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,34000,ADMINISTRAC. GENERAL FOMENTO DEL DEPORTE,12000,SUELDOS DEL GRUPO A-1,146394.6
179,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17000,ADMINISTRACIÓN GENERAL DEL MEDIO AMBIENTE,12004,SUELDOS DEL GRUPO C-2,143820
390,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,34000,ADMINISTRAC. GENERAL FOMENTO DEL DEPORTE,12009,OTRAS RETRIBUCIONES BÁSICAS,143482.71
913,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30107,Empleo. Proyectos de Insercción,24139,PROYECTOS REDES  SEVILLA,48102,BECAS,143241.2
1061,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23301,INTERV.CON PERSONAS MAYORES Y/O DISCAPACITADOS,16000,SEGURIDAD SOCIAL LEY DE DEPENDENCIA,141397.57
245,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23000,ADMINSTRACIÓN GRAL. DE SERVICIOS SOCIALES.,10100,RETRIBUCIONES BÁSICAS,140648.2
504,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92400,PARTICIPACIÓN CIUDADANA ADMINISTRACIÓN GENERAL.,10100,RETRIBUCIONES BÁSICAS,140648.2
574,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20201,Servicio de Recursos Humanos,22101,ATENCIONES SOCIALES,13004,AYUDA ESCOLAR HIJOS - PERSONAL LABORAL,140000
1327,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70221,Distrito Los Remedios,33755,OCIO Y TIEMPO LIBRE PRESUP.PARTICIPATIVOS,22707,TALLERES   DEL DISTRITO,140000
201,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17100,PARQUES Y JARDINES. ADMINISTRACIÓN GRAL.,12103,OTROS COMPLEMENTOS,139644.09
670,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20405,Servicio de Edificios Municipales,92012,EDIFICIOS MUNICIPALES,22103,SUMINISTRO COMBUSTIBLE Y CARBURANTES,139240
668,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20405,Servicio de Edificios Municipales,92012,EDIFICIOS MUNICIPALES,22101,AGUA,138720
194,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17100,PARQUES Y JARDINES. ADMINISTRACIÓN GRAL.,12001,SUELDOS DEL GRUPO A-2,138093.12
316,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,32000,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,12001,SUELDOS DEL GRUPO A-2,138093.12
495,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92300,ADMINISTRAC. GRAL.INFORMACIÓN BÁSICA Y ESTADÍSTICA,12103,OTROS COMPLEMENTOS,137580.93
119,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13300,ORDENAC DEL TRAFICO Y DEL ESTACIONAMIENTO.ADMINISTRAC. GRAL.,12004,SUELDOS DEL GRUPO C-2,136629
145,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13500,SERVICIO DE EXTINCIÓN DE INCENDIOS. ADMINISTRAC. GRAL.,12004,SUELDOS DEL GRUPO C-2,136629
1125,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60205,Laboratorio Municipal,31303,LABORATORIO,22199,OTROS SUMINISTROS,135800
1050,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23108,INTERV. EN SITUACIONES DE URGENCIA Y EMERGENCIA,78900,PROG. SOCIAL DE URGENCIAS Y AYUDAS PARA INV. EN EMERGENCIA,135576
1078,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60103,Subvenciones Asuntos Sociales,23301,INTERV.CON PERSONAS MAYORES Y/O DISCAPACITADOS,2279960,OTROS TRABAJOS REALIZADOS POR OTRAS EMP.Y PROF.,135130.32
1012,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50102,Servicio de Juventud,33702,JUVENTUD,48900,OTRAS TRANSFERENCIAS,134460.6
426,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,12101,COMPLEMENTO ESPECÍFICO,133556.35
1024,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50105,Cultura. Servicio de Gestión Administrativa,33406,SUBVENCIONES DE CULTURA,48902,MODA DE SEVILLA,132500
1146,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60300,Dirección General de Zonas de Especial Actuación,23113,INTERVENCIÓN CON POBLACIÓN CHABOLISTA,16000,APORTACIÓN A PROGRAMAS DE INTERVENCION SOCIAL EN EL VACIE (SEGURID,130768.07
432,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,13031,COMPLEMENTO DE DESTINO,130093.32
492,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92300,ADMINISTRAC. GRAL.INFORMACIÓN BÁSICA Y ESTADÍSTICA,12009,OTRAS RETRIBUCIONES BÁSICAS,129860.1
283,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,12004,SUELDOS DEL GRUPO C-2,129438
490,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92300,ADMINISTRAC. GRAL.INFORMACIÓN BÁSICA Y ESTADÍSTICA,12004,SUELDOS DEL GRUPO C-2,129438
1058,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23112,INTERVENC. EN ZONAS CON NECESIDAD DE TRANSF. SOCIAL,16000,SEGURIDAD SOCIAL ZNTS,129010.62
1207,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70211,Distrito Casco Antiguo,33701,OCIO Y TIEMPO LIBRE,22699,GASTOS DIVERSOS,128701.85
342,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33000,ADMINISTRACIÓN GENERAL DE CULTURA,15000,PRODUCTIVIDAD,128125.32
430,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,13009,OTRAS RETRIBUCIONES BÁSICAS,127214.06
117,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13300,ORDENAC DEL TRAFICO Y DEL ESTACIONAMIENTO.ADMINISTRAC. GRAL.,12001,SUELDOS DEL GRUPO A-2,126585.36
281,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,12001,SUELDOS DEL GRUPO A-2,126585.36
434,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,126487.74
1109,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60203,Servicio de Salud,31302,PLAN MUNICIPAL DE DROGODEPENDENCIA,48900,OTRAS TRANSFERENCIAS,126000
1041,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23102,FUNCIONAMIENTO Y EQUIPAMIENTO   RED BÁSICA  SERV.SOCIALES,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP.Y PROF.,125179.02
643,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20401,Servicio de Gobierno Interior,92013,PARQUE MÓVIL Y TALLERES,20400,ARRENDTO. MATERIAL DE TRANSPORTE,125145.24
393,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,34000,ADMINISTRAC. GENERAL FOMENTO DEL DEPORTE,12103,OTROS COMPLEMENTOS,124613.27
1111,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60203,Servicio de Salud,31302,PLAN MUNICIPAL DE DROGODEPENDENCIA,48967,"CENTRO ESPAÑOL DE SOLIDARIDAD  """"Proyecto Hombre""""",123321.06
234,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,22200,ASISTENCIA SANITARIA A PERSONAL ( IMAS),12100,COMPLEMENTO DE DESTINO,121795.08
191,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17000,ADMINISTRACIÓN GENERAL DEL MEDIO AMBIENTE,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,121518.45
1307,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70219,Distrito Este,33701,OCIO Y TIEMPO LIBRE,22699,GASTOS DIVERSOS,120300
604,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20201,Servicio de Recursos Humanos,92099,OTROS CONTRATOS  PERSONAL,13103,CONTRATOS CAUSALES,120000
1158,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60301,Servicio de Cooperación al Desarrollo,23101,COOPERACIÓN AL DESARROLLO,79000,TRANSFERENCIAS AL EXTERIOR,120000
308,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,31300,ACCIONES PÚBLICAS RELATIVAS A LA SALUD,13006,ANTIGÜEDAD,119740.2
323,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,32000,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,12103,OTROS COMPLEMENTOS,118498.29
566,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93400,GESTION DE LA DEUDA Y LA TESORERIA,12100,COMPLEMENTO DE DESTINO,118262.04
216,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,22102,OTRAS PRESTAC.- PREVENCIÓN RIESGOS LABORALES,12100,COMPLEMENTO DE DESTINO,116776.32
1047,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23106,INTERVENCIÓN CON MENORES EN SUS DIFERENTES CONTEXTOS,48902,CONVENIO CENTRO DÍA DE MENORES MARIA RAFOLS,114377.43
940,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40101,Servicio de Proyectos y Obras,13301,TRAFICO Y TRANSPORTES,21000,MANTENIMIENTO DE LOS APARCAMIENTOS,114000
1082,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60201,Servicio de la Mujer,23201,P.IGUALDAD DE OPORTUNIDADES,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,113819
691,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30001,Servicio de Fiestas Mayores,33802,FIESTAS MAYORES,48926,SICAB. ANCCE,113400
158,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13500,SERVICIO DE EXTINCIÓN DE INCENDIOS. ADMINISTRAC. GRAL.,15000,PRODUCTIVIDAD,113395.92
638,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20401,Servicio de Gobierno Interior,92003,GOBIERNO INTERIOR,22002,MATERIAL INFORMATICO NO INVENTARIABLE,112139.8
170,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,16400,CEMENTERIO.- ADMINISTRAC. GENERAL,13015,PRODUCTIVIDAD,111238.32
945,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40101,Servicio de Proyectos y Obras,13302,ORDENACIÓN DE LA CIRCULACIÓN,21000,CONSERVA.INFRAESTRUCTURAS Y BIENES NATURALES,110448.8
236,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,22200,ASISTENCIA SANITARIA A PERSONAL ( IMAS),12103,OTROS COMPLEMENTOS,109668.13
9,2012,SVQTOWN,Ayuntamiento de Sevilla,0,Deuda Pública,100,Deuda Pública,1101,DEUDA PUBLICA,31079,INTERESES B.S.C.H. (INV.2002),109269.55
218,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,22102,OTRAS PRESTAC.- PREVENCIÓN RIESGOS LABORALES,12103,OTROS COMPLEMENTOS,109080.75
268,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23001,ADMINISTRACIÓN GENERAL SERVICIO DE LA MUJER,12100,COMPLEMENTO DE DESTINO,107021.64
1200,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70101,Servicio de Participación Ciudadana,92455,PARTIC.CIUDADANA - PTOS. PARTICIPATIVOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP.Y PROF.,107000
210,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,22102,OTRAS PRESTAC.- PREVENCIÓN RIESGOS LABORALES,12000,SUELDOS DEL GRUPO A-1,106468.8
263,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23001,ADMINISTRACIÓN GENERAL SERVICIO DE LA MUJER,12000,SUELDOS DEL GRUPO A-1,106468.8
558,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93102,CONSEJO ECONÓMICO Y SOCIAL,12101,COMPLEMENTO ESPECÍFICO,106452.27
1045,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23106,INTERVENCIÓN CON MENORES EN SUS DIFERENTES CONTEXTOS,16000,SEGURIDAD SOCIAL EQUIPOS DE TRATAMIENTO FAMILIAR,106389.66
78,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20100,Dirección General de Hacienda y Gestión Presupuestaria,93100,HACIENDA PÚBLICA. DIRECCIÓN Y  GESTÓN ADMINISTRATIVA,22706,ESTUDIOS Y TRABAJOS TECNICOS,105213.6
1127,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60205,Laboratorio Municipal,31303,LABORATORIO,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF,105000
565,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93400,GESTION DE LA DEUDA Y LA TESORERIA,12009,OTRAS RETRIBUCIONES BÁSICAS,103197.6
187,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17000,ADMINISTRACIÓN GENERAL DEL MEDIO AMBIENTE,13009,OTRAS RETRIBUCIONES BÁSICAS,102904.54
321,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,32000,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,12100,COMPLEMENTO DE DESTINO,102843.6
357,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33701,OCIO Y TIEMPO LIBRE,12100,COMPLEMENTO DE DESTINO,101279.52
1025,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50105,Cultura. Servicio de Gestión Administrativa,33406,SUBVENCIONES DE CULTURA,76700,A CONSORCIO TEATRO MAESTRANZA PARA AMPLIACIÓN,101268.31
47,2012,SVQTOWN,Ayuntamiento de Sevilla,1,Urbanismo y Medio Ambiente,10101,Servicio de Parques y Jardines,17101,CONSERVACIÓN Y MANTEN. DE PARQUES Y JARDINES,48901,CONVENIO MANTENIMIENTO PINO MONTANO,100000
868,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24120,ESCUELA TALLER ALCOSA C.F.,14328,RETRIBU.PERSONAL,100000
926,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30110,Empleo. Proyectos de Orientación Solicitados,24179,PROYECTO ORIENTA,16000,SEGURIDAD SOCIAL.  P. ORIENTA,100000
983,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40203,Servicio de Prevención. Extinción de Incendios y Salvamento,13502,SERV.EXTINCIÓN DE INCENDIOS.SUMINISTROS Y OTROS,6230160,EQUIPOS DE PROTECCIÓN,100000
